area_m2,count,label,mean_elev,mean_ndvi,site_index,subcell_id,NDVI,elevation,geometry,ndvi_z,elev_z,score
2952802.7747027827,3,1,518.5811518324607,0.3391029943913416,1172,0,0.24212749130826874,516.4619406789636,"{""type"": ""Polygon"", ""coordinates"": [[[-54.783971435468814, -9.439632573550107], [-54.757021976945225, -9.439632573550107], [-54.757021976945225, -9.43064942070891], [-54.783971435468814, -9.43064942070891], [-54.783971435468814, -9.439632573550107]]]}",-0.48063710387368347,3.8544378579779606,4.335074961851644
983671.3528072572,1,1,479.7007874015748,0.2618691653216962,1118,0,0.22129929665280476,490.72795011569093,"{""type"": ""Polygon"", ""coordinates"": [[[-54.8199040468336, -9.646245088897594], [-54.8109208939924, -9.646245088897594], [-54.8109208939924, -9.637261936056412], [-54.8199040468336, -9.637261936056412], [-54.8199040468336, -9.646245088897594]]]}",-0.8481980452108763,3.4314753468407075,4.279673392051584
984421.008762274,1,1,517.8622047244095,0.3240953247086436,1177,0,0.25812877106408993,526.9883524844115,"{""type"": ""Polygon"", ""coordinates"": [[[-54.73007251842165, -9.385733656502943], [-54.721089365580454, -9.385733656502943], [-54.721089365580454, -9.376750503661746], [-54.73007251842165, -9.376750503661746], [-54.73007251842165, -9.385733656502943]]]}",-0.19825807165609816,4.027449407024354,4.225707478680452
3936401.442694929,4,1,484.2568897637795,0.3941493853683913,1176,0,0.22721012029680884,490.08994205825553,"{""type"": ""Polygon"", ""coordinates"": [[[-54.74803882410403, -9.511497796279677], [-54.73905567126283, -9.511497796279677], [-54.73905567126283, -9.475565184914892], [-54.74803882410403, -9.475565184914892], [-54.74803882410403, -9.511497796279677]]]}",-0.7438880971521601,3.420989080070881,4.164877177223041
985592.7428508828,1,1,496.5748031496063,0.4130275602382568,1192,0,0.23126742308224157,493.5787285775916,"{""type"": ""Polygon"", ""coordinates"": [[[-54.96363449229273, -8.963525472966758], [-54.95465133945153, -8.963525472966758], [-54.95465133945153, -8.954542320125576], [-54.96363449229273, -8.954542320125576], [-54.96363449229273, -8.963525472966758]]]}",-0.6722877469647066,3.4783305912295193,4.150618338194226
985100.6703858748,1,1,554.7559055118111,0.3399294514994701,1158,0,0.28936129390125154,552.6569669398801,"{""type"": ""Polygon"", ""coordinates"": [[[-54.90075242240435, -9.14318852979067], [-54.891769269563156, -9.14318852979067], [-54.891769269563156, -9.134205376949474], [-54.90075242240435, -9.134205376949474], [-54.90075242240435, -9.14318852979067]]]}",0.3529109415137932,4.449337399903072,4.0964264583892795
985617.0921264734,1,1,491.06299212598424,0.2905208823959412,1198,0,0.24027864517003944,497.30303149143134,"{""type"": ""Polygon"", ""coordinates"": [[[-54.945668186610334, -8.954542320125576], [-54.93668503376914, -8.954542320125576], [-54.93668503376914, -8.94555916728438], [-54.945668186610334, -8.94555916728438], [-54.945668186610334, -8.954542320125576]]]}",-0.5132642056554946,3.5395430374220505,4.052807243077545
983513.7121268228,1,1,519.0275590551181,0.4735498328391406,1146,0,0.2709548335706933,529.9238009333702,"{""type"": ""Polygon"", ""coordinates"": [[[-54.64922414285088, -9.700144005944772], [-54.64024099000969, -9.700144005944772], [-54.64024099000969, -9.691160853103575], [-54.64922414285088, -9.691160853103575], [-54.64922414285088, -9.700144005944772]]]}",0.028087019051994136,4.075696282853146,4.047609263801152
985955.4377318892,1,1,463.60629921259846,0.4555171847541111,1191,0,0.21740816631566434,470.3329934507239,"{""type"": ""Polygon"", ""coordinates"": [[[-54.96363449229273, -8.828778180348841], [-54.95465133945153, -8.828778180348841], [-54.95465133945153, -8.819795027507645], [-54.96363449229273, -8.819795027507645], [-54.96363449229273, -8.828778180348841]]]}",-0.9168659040072622,3.096264915161243,4.013130819168505
985641.4171723648,1,1,500.2165354330709,0.2956557745151493,1203,0,0.251084651742932,498.81928703086436,"{""type"": ""Polygon"", ""coordinates"": [[[-54.92770188092794, -8.94555916728438], [-54.918718728086745, -8.94555916728438], [-54.918718728086745, -8.936576014443183], [-54.92770188092794, -8.936576014443183], [-54.92770188092794, -8.94555916728438]]]}",-0.3225676035865143,3.564464133468446,3.8870317370549605
984216.2391626528,1,1,506.2952755905512,0.4117428833607599,1182,0,0.2586500436111997,503.40272167536017,"{""type"": ""Polygon"", ""coordinates"": [[[-54.667190448533276, -9.4575988792325], [-54.65820729569208, -9.4575988792325], [-54.65820729569208, -9.448615726391303], [-54.667190448533276, -9.448615726391303], [-54.667190448533276, -9.4575988792325]]]}",-0.18905903010313105,3.6397972234570704,3.8288562535602013
997713.2288244772,1,1,434.1692913385827,0.7576361191851209,1299,0,0.1929113484737622,428.95925330405146,"{""type"": ""Polygon"", ""coordinates"": [[[-54.2629485706795, -0.5912270249728238], [-54.2539654178383, -0.5912270249728238], [-54.2539654178383, -0.5822438721316274], [-54.2629485706795, -0.5822438721316274], [-54.2629485706795, -0.5912270249728238]]]}",-1.3491680585952592,2.4162483050459063,3.7654163636411653
1968765.4587942932,2,1,219.9704724409449,0.3185854028862252,288,0,-0.009289885958128796,210.6922292593974,"{""type"": ""Polygon"", ""coordinates"": [[[-56.77823136621416, -9.403699962185335], [-56.76924821337296, -9.403699962185335], [-56.76924821337296, -9.385733656502943], [-56.77823136621416, -9.385733656502943], [-56.77823136621416, -9.403699962185335]]]}",-4.91746945469495,-1.1711769860839718,3.746292468610978
982981.9580967212,1,1,487.46062992125985,0.2837199373133015,1128,0,0.2607069087364408,494.303737401467,"{""type"": ""Polygon"", ""coordinates"": [[[-54.76600512978642, -9.87980706276867], [-54.757021976945225, -9.87980706276867], [-54.757021976945225, -9.870823909927473], [-54.76600512978642, -9.870823909927473], [-54.76600512978642, -9.87980706276867]]]}",-0.1527609594281033,3.4902467980062735,3.643007757434377
985519.549667614,1,1,496.4960629921261,0.3172711694805646,1193,0,0.26443933410230164,497.1598886230836,"{""type"": ""Polygon"", ""coordinates"": [[[-54.96363449229273, -8.990474931490347], [-54.95465133945153, -8.990474931490347], [-54.95465133945153, -8.98149177864915], [-54.96363449229273, -8.98149177864915], [-54.96363449229273, -8.990474931490347]]]}",-0.08689381137997787,3.537190348790301,3.6240841601702787
2953224.430915375,3,1,527.9186351706037,0.3287675423776092,1169,0,0.29351042305997144,524.4517503725588,"{""type"": ""Polygon"", ""coordinates"": [[[-54.79295458831001, -9.394716809344139], [-54.77498828262762, -9.394716809344139], [-54.77498828262762, -9.376750503661746], [-54.783971435468814, -9.376750503661746], [-54.783971435468814, -9.385733656502943], [-54.79295458831001, -9.385733656502943], [-54.79295458831001, -9.394716809344139]]]}",0.4261317772384393,3.985757948548554,3.5596261713101147
12797478.033337014,13,1,222.17154938085176,0.1028580271391104,298,0,0.013478516001277991,218.68070202958705,"{""type"": ""Polygon"", ""coordinates"": [[[-56.66145037927862, -9.394716809344139], [-56.64348407359623, -9.394716809344139], [-56.64348407359623, -9.385733656502943], [-56.65246722643742, -9.385733656502943], [-56.65246722643742, -9.36776735082055], [-56.69738299064339, -9.36776735082055], [-56.69738299064339, -9.358784197979354], [-56.70636614348459, -9.358784197979354], [-56.70636614348459, -9.36776735082055], [-56.71534929632578, -9.36776735082055], [-56.71534929632578, -9.376750503661746], [-56.688399837802194, -9.376750503661746], [-56.688399837802194, -9.385733656502943], [-56.670433532119816, -9.385733656502943], [-56.670433532119816, -9.376750503661746], [-56.66145037927862, -9.376750503661746], [-56.66145037927862, -9.394716809344139]]]}",-4.515669135686134,-1.039878869115933,3.4757902665702014
984421.008762504,1,1,219.38976377952753,0.228067311538768,292,0,0.007651384689361318,212.2124004862937,"{""type"": ""Polygon"", ""coordinates"": [[[-56.72433244916698, -9.385733656502943], [-56.71534929632578, -9.385733656502943], [-56.71534929632578, -9.376750503661746], [-56.72433244916698, -9.376750503661746], [-56.72433244916698, -9.385733656502943]]]}",-4.618502141893979,-1.1461915320050269,3.472310609888952
983906.1816171424,1,1,432.0314960629921,0.2726152606301251,1104,0,0.21520645293335236,433.87607357151273,"{""type"": ""Polygon"", ""coordinates"": [[[-54.87380296388076, -9.565396713326841], [-54.86481981103957, -9.565396713326841], [-54.86481981103957, -9.556413560485645], [-54.87380296388076, -9.556413560485645], [-54.87380296388076, -9.565396713326841]]]}",-0.9557201521427331,2.4970609035437072,3.4527810556864402
983958.0997630004,1,1,455.45669291338584,0.283143959461104,1109,0,0.2368703796081045,452.0567081062003,"{""type"": ""Polygon"", ""coordinates"": [[[-54.85583665819837, -9.547430407644448], [-54.84685350535719, -9.547430407644448], [-54.84685350535719, -9.538447254803252], [-54.85583665819837, -9.538447254803252], [-54.85583665819837, -9.547430407644448]]]}",-0.5734108155270948,2.7958768535205767,3.3692876690476714
985979.4235197036,1,1,458.1102362204724,0.4606872693480171,1195,0,0.24947320767568956,461.32750303933517,"{""type"": ""Polygon"", ""coordinates"": [[[-54.95465133945153, -8.819795027507645], [-54.945668186610334, -8.819795027507645], [-54.945668186610334, -8.810811874666449], [-54.95465133945153, -8.810811874666449], [-54.95465133945153, -8.819795027507645]]]}",-0.3510052050236834,2.948251149901704,3.2992563549253875
985470.633080452,1,1,520.7637795275591,0.654273117599037,1190,0,0.3083278523349938,518.6018667398724,"{""type"": ""Polygon"", ""coordinates"": [[[-54.97261764513391, -9.00844123717274], [-54.96363449229273, -9.00844123717274], [-54.96363449229273, -8.999458084331543], [-54.97261764513391, -8.999458084331543], [-54.97261764513391, -9.00844123717274]]]}",0.6876190709101327,3.889609569809619,3.2019904988994865
2952687.5959768277,3,1,498.2526178010472,0.3244972447733795,1183,0,0.29162143834127907,500.11768935135547,"{""type"": ""Polygon"", ""coordinates"": [[[-54.63125783716849, -9.4575988792325], [-54.62227468432731, -9.4575988792325], [-54.62227468432731, -9.439632573550107], [-54.64024099000969, -9.439632573550107], [-54.64024099000969, -9.448615726391303], [-54.63125783716849, -9.448615726391303], [-54.63125783716849, -9.4575988792325]]]}",0.39279633876864406,3.5858046055025476,3.1930082667339037
983697.5416281924,1,1,509.5196850393701,0.4463878841150398,1113,0,0.29674940891489404,505.14341738891744,"{""type"": ""Polygon"", ""coordinates"": [[[-54.84685350535719, -9.637261936056412], [-54.83787035251599, -9.637261936056412], [-54.83787035251599, -9.628278783215215], [-54.84685350535719, -9.628278783215215], [-54.84685350535719, -9.637261936056412]]]}",0.4832910610605198,3.6684072063636,3.1851161453030805
984035.7955810992,1,1,452.92519685039366,0.3185047016438844,1165,0,0.25616733164741773,457.5731989489788,"{""type"": ""Polygon"", ""coordinates"": [[[-54.8109208939924, -9.520480949120874], [-54.80193774115121, -9.520480949120874], [-54.80193774115121, -9.511497796279677], [-54.8109208939924, -9.511497796279677], [-54.8109208939924, -9.520480949120874]]]}",-0.23287213832359877,2.8865456059548484,3.119417744278447
2953148.5395321306,3,1,226.78243774574057,0.372030365711513,285,0,0.0353513531218728,220.38027948077746,"{""type"": ""Polygon"", ""coordinates"": [[[-56.80518082473773, -9.403699962185335], [-56.79619767189655, -9.403699962185335], [-56.79619767189655, -9.394716809344139], [-56.787214519055354, -9.394716809344139], [-56.787214519055354, -9.385733656502943], [-56.80518082473773, -9.385733656502943], [-56.80518082473773, -9.403699962185335]]]}",-4.1296730983554655,-1.011944703800209,3.1177283945552565
1967237.816325931,2,1,458.01375245579567,0.3008290405882162,1149,0,0.25016848306174,450.6557971724938,"{""type"": ""Polygon"", ""coordinates"": [[[-54.64024099000969, -9.664211394579986], [-54.62227468432731, -9.664211394579986], [-54.62227468432731, -9.65522824173879], [-54.64024099000969, -9.65522824173879], [-54.64024099000969, -9.664211394579986]]]}",-0.3387354869990231,2.7728515553281623,3.1115870423271854
5904021.764039654,6,1,484.91753926701574,0.3818766852644329,1175,0,0.28237866332509426,483.25234182469495,"{""type"": ""Polygon"", ""coordinates"": [[[-54.76600512978642, -9.538447254803252], [-54.757021976945225, -9.538447254803252], [-54.757021976945225, -9.529464101962056], [-54.73905567126283, -9.529464101962056], [-54.73905567126283, -9.520480949120874], [-54.76600512978642, -9.520480949120874], [-54.76600512978642, -9.511497796279677], [-54.77498828262762, -9.511497796279677], [-54.77498828262762, -9.529464101962056], [-54.76600512978642, -9.529464101962056], [-54.76600512978642, -9.538447254803252]]]}",0.22968651856031663,3.3086066433932615,3.078920124832945
984522.8128133498,1,1,481.9488188976378,0.5078851939263112,1184,0,0.2860510114223484,486.9041138868193,"{""type"": ""Polygon"", ""coordinates"": [[[-54.62227468432731, -9.349801045138157], [-54.61329153148611, -9.349801045138157], [-54.61329153148611, -9.340817892296961], [-54.62227468432731, -9.340817892296961], [-54.62227468432731, -9.349801045138157]]]}",0.29449346634781853,3.368626976333826,3.0741335099860074
984241.9200474088,1,1,230.2795275590551,0.5810514085619582,295,0,0.04206786762780271,224.67614416251638,"{""type"": ""Polygon"", ""coordinates"": [[[-56.71534929632578, -9.448615726391303], [-56.70636614348459, -9.448615726391303], [-56.70636614348459, -9.439632573550107], [-56.71534929632578, -9.439632573550107], [-56.71534929632578, -9.448615726391303]]]}",-4.011144899673739,-0.9413380985468706,3.069806801126868
1968714.3631784597,2,1,223.33858267716536,0.3743422331417559,291,0,0.04129239562170603,220.33959489401764,"{""type"": ""Polygon"", ""coordinates"": [[[-56.74229875484937, -9.412683115026518], [-56.733315602008176, -9.412683115026518], [-56.733315602008176, -9.394716809344139], [-56.74229875484937, -9.394716809344139], [-56.74229875484937, -9.412683115026518]]]}",-4.0248298697470695,-1.0126133935216186,3.0122164762254506
983749.8467246804,1,1,526.6929133858267,0.3741454759782437,1148,0,0.319486403615808,516.2576571630265,"{""type"": ""Polygon"", ""coordinates"": [[[-54.64024099000969, -9.619295630374019], [-54.63125783716849, -9.619295630374019], [-54.63125783716849, -9.610312477532823], [-54.64024099000969, -9.610312477532823], [-54.64024099000969, -9.619295630374019]]]}",0.8845371274474734,3.8510802648882967,2.9665431374408233
983932.1527833577,1,1,443.236220472441,0.2860336468235399,1106,0,0.25261201661034405,444.28271696929323,"{""type"": ""Polygon"", ""coordinates"": [[[-54.86481981103957, -9.556413560485645], [-54.85583665819837, -9.556413560485645], [-54.85583665819837, -9.547430407644448], [-54.86481981103957, -9.547430407644448], [-54.86481981103957, -9.556413560485645]]]}",-0.2956137711628261,2.6681039453608246,2.9637177165236506
1967786.3678789977,2,1,427.9389763779527,0.4615292352129448,1137,0,0.22634095110352886,415.4669895488147,"{""type"": ""Polygon"", ""coordinates"": [[[-54.70312305989806, -9.574379866168037], [-54.694139907056865, -9.574379866168037], [-54.694139907056865, -9.556413560485645], [-54.70312305989806, -9.556413560485645], [-54.70312305989806, -9.574379866168037]]]}",-0.7592265675355963,2.194490169835207,2.953716737370803
982847.509171552,1,1,379.03937007874015,0.3093492354015821,1281,0,0.19635351084146735,381.55947292050683,"{""type"": ""Polygon"", ""coordinates"": [[[-54.442611627503396, -9.924722826974651], [-54.4336284746622, -9.924722826974651], [-54.4336284746622, -9.915739674133455], [-54.442611627503396, -9.915739674133455], [-54.442611627503396, -9.924722826974651]]]}",-1.2884232623688974,1.6371880155395002,2.9256112779083976
5904679.627102095,6,1,488.478716437459,0.3758623214999559,1174,0,0.2912725973536252,483.26892332629626,"{""type"": ""Polygon"", ""coordinates"": [[[-54.77498828262762, -9.50251464343848], [-54.757021976945225, -9.50251464343848], [-54.757021976945225, -9.475565184914892], [-54.77498828262762, -9.475565184914892], [-54.77498828262762, -9.50251464343848]]]}",0.3866402448814855,3.308879176078718,2.9222389311972323
982576.7993993064,1,1,207.4763779527559,0.6650474038391163,28,0,0.03140765450732266,201.36636730852206,"{""type"": ""Polygon"", ""coordinates"": [[[-58.242485279328974, -10.0145543553866], [-58.23350212648778, -10.0145543553866], [-58.23350212648778, -10.005571202545404], [-58.242485279328974, -10.005571202545404], [-58.242485279328974, -10.0145543553866]]]}",-4.199268644157317,-1.3244563610632702,2.8748122830940464
984750.4560912304,1,1,558.8937007874016,0.6140349879160113,1170,0,0.36173005486297655,551.9842738930939,"{""type"": ""Polygon"", ""coordinates"": [[[-54.77498828262762, -9.268952669567405], [-54.76600512978642, -9.268952669567405], [-54.76600512978642, -9.259969516726208], [-54.77498828262762, -9.259969516726208], [-54.77498828262762, -9.268952669567405]]]}",1.6300225847699126,4.438281052478303,2.8082584677083906
984035.7955804564,1,1,453.6456692913386,0.3429887940799074,1164,0,0.2709768026344891,452.7468920349821,"{""type"": ""Polygon"", ""coordinates"": [[[-54.828887199674796, -9.520480949120874], [-54.8199040468336, -9.520480949120874], [-54.8199040468336, -9.511497796279677], [-54.828887199674796, -9.511497796279677], [-54.828887199674796, -9.520480949120874]]]}",0.028474713228213454,2.8072206801589825,2.778745966930769
984061.6458089168,1,1,480.1850393700787,0.5948810327807748,1181,0,0.30293430544968075,484.0540413349547,"{""type"": ""Polygon"", ""coordinates"": [[[-54.67617360137447, -9.511497796279677], [-54.667190448533276, -9.511497796279677], [-54.667190448533276, -9.50251464343848], [-54.67617360137447, -9.50251464343848], [-54.67617360137447, -9.511497796279677]]]}",0.5924376496153262,3.3217833342451235,2.729345684629797
1979547.1332468728,2,1,296.1614173228346,0.3473382049703857,136,0,0.1283919684130617,293.1811408066826,"{""type"": ""Polygon"", ""coordinates"": [[[-57.64061403896889, -7.265709585980865], [-57.631630886127695, -7.265709585980865], [-57.631630886127695, -7.247743280298472], [-57.64061403896889, -7.247743280298472], [-57.64061403896889, -7.265709585980865]]]}",-2.487759494957793,0.18460641187890664,2.6723659068366996
984344.4016349867,1,1,534.3503937007874,0.7354538950110929,1171,0,0.35323664581426456,530.1491038864273,"{""type"": ""Polygon"", ""coordinates"": [[[-54.76600512978642, -9.412683115026518], [-54.757021976945225, -9.412683115026518], [-54.757021976945225, -9.403699962185335], [-54.76600512978642, -9.403699962185335], [-54.76600512978642, -9.412683115026518]]]}",1.4801370341138247,4.079399350302298,2.599262316188473
983723.7062663608,1,1,354.996062992126,0.5516250309916986,1078,0,0.20159513690931022,365.9121926350056,"{""type"": ""Polygon"", ""coordinates"": [[[-54.97261764513391, -9.628278783215215], [-54.96363449229273, -9.628278783215215], [-54.96363449229273, -9.619295630374019], [-54.97261764513391, -9.619295630374019], [-54.97261764513391, -9.628278783215215]]]}",-1.1959228299740774,1.3800101423390074,2.575932972313085
983958.0997651536,1,1,445.2204724409448,0.448956966383365,733,0,0.28342514969018445,450.77426565747686,"{""type"": ""Polygon"", ""coordinates"": [[[-55.08939863206945, -9.547430407644448], [-55.08041547922825, -9.547430407644448], [-55.08041547922825, -9.538447254803252], [-55.08939863206945, -9.538447254803252], [-55.08939863206945, -9.547430407644448]]]}",0.2481541543689815,2.7747986970967835,2.526644542727802
989803.1825741128,1,1,295.8897637795275,0.3243154761181088,135,0,0.1390228256956634,290.286364171144,"{""type"": ""Polygon"", ""coordinates"": [[[-57.64959719181009, -7.247743280298472], [-57.64061403896889, -7.247743280298472], [-57.64061403896889, -7.238760127457276], [-57.64959719181009, -7.238760127457276], [-57.64959719181009, -7.247743280298472]]]}",-2.3001538011061964,0.13702801582958618,2.4371818169357824
9840257.385499414,10,1,403.4242543171115,0.3070974888495457,752,0,0.24650367777283716,404.06892210919284,"{""type"": ""Polygon"", ""coordinates"": [[[-55.03549971502228, -9.529464101962056], [-55.01753340933989, -9.529464101962056], [-55.01753340933989, -9.520480949120874], [-54.9995671036575, -9.520480949120874], [-54.9995671036575, -9.511497796279677], [-55.03549971502228, -9.511497796279677], [-55.03549971502228, -9.50251464343848], [-55.053466020704676, -9.50251464343848], [-55.053466020704676, -9.520480949120874], [-55.03549971502228, -9.520480949120874], [-55.03549971502228, -9.529464101962056]]]}",-0.4034093247506438,2.0071521347752794,2.410561459525923
1965668.056075909,2,1,444.6181102362205,0.3569671819086266,1290,0,0.2851849948749344,441.77587795839173,"{""type"": ""Polygon"", ""coordinates"": [[[-54.20904965363232, -9.933705979815848], [-54.200066500791124, -9.933705979815848], [-54.200066500791124, -9.915739674133455], [-54.20904965363232, -9.915739674133455], [-54.20904965363232, -9.933705979815848]]]}",0.2792106315824175,2.6269016716419182,2.347691040059501
987753.5013723528,1,1,381.8779527559055,0.3640339063346025,213,0,0.2200024390873748,371.2351072591085,"{""type"": ""Polygon"", ""coordinates"": [[[-57.11060802133838, -8.128092258735613], [-57.10162486849718, -8.128092258735613], [-57.10162486849718, -8.119109105894417], [-57.11060802133838, -8.119109105894417], [-57.11060802133838, -8.128092258735613]]]}",-0.8710840511953003,1.4674972862564732,2.3385813374517737
983381.6800329604,1,1,453.30314960629926,0.350768657881281,1140,0,0.2712076987756077,426.1114945684148,"{""type"": ""Polygon"", ""coordinates"": [[[-54.68515675421567, -9.745059770150753], [-54.67617360137447, -9.745059770150753], [-54.67617360137447, -9.736076617309557], [-54.68515675421567, -9.736076617309557], [-54.68515675421567, -9.745059770150753]]]}",0.03254940161981694,2.3694426927186454,2.3368932910988285
983802.0550906456,1,1,374.57086614173227,0.3116218096780211,738,0,0.22700505130145796,376.7424604886468,"{""type"": ""Polygon"", ""coordinates"": [[[-55.07143232638707, -9.601329324691626], [-55.06244917354587, -9.601329324691626], [-55.06244917354587, -9.59234617185043], [-55.07143232638707, -9.59234617185043], [-55.07143232638707, -9.601329324691626]]]}",-0.7475070067224369,1.558015853361643,2.30552286008408
985519.5496677894,1,1,536.1496062992126,0.6500654700544036,1199,0,0.3886105783163621,548.7847758735641,"{""type"": ""Polygon"", ""coordinates"": [[[-54.93668503376914, -8.990474931490347], [-54.92770188092794, -8.990474931490347], [-54.92770188092794, -8.98149177864915], [-54.93668503376914, -8.98149177864915], [-54.93668503376914, -8.990474931490347]]]}",2.1043906549555316,4.385694271839221,2.2813036168836898
983169.1717106632,1,1,388.83858267716533,0.4029787700442725,1141,0,0.24688390258670012,396.3080905133538,"{""type"": ""Polygon"", ""coordinates"": [[[-54.67617360137447, -9.81692499288031], [-54.667190448533276, -9.81692499288031], [-54.667190448533276, -9.807941840039113], [-54.67617360137447, -9.807941840039113], [-54.67617360137447, -9.81692499288031]]]}",-0.39669939175764835,1.8795955161382065,2.276294907895855
4921479.180361843,5,1,231.48742138364793,0.2560915327228121,293,0,0.09110785011418657,227.87616373461748,"{""type"": ""Polygon"", ""coordinates"": [[[-56.72433244916698, -9.439632573550107], [-56.71534929632578, -9.439632573550107], [-56.71534929632578, -9.43064942070891], [-56.70636614348459, -9.43064942070891], [-56.70636614348459, -9.412683115026518], [-56.72433244916698, -9.412683115026518], [-56.72433244916698, -9.439632573550107]]]}",-3.1457226955881796,-0.8887427456972459,2.2569799498909338
